Titles,Prompts,Answers
"git und github tutorial  | 00, 21","every resource about git or github
if you look up a git tutorial they over
complicate it
and i've always said this you might not
like this if you're super analytical and
you want me to talk
like a scientist but the best way for
you to understand me
is if i talk to you like you're an idiot
and when i was in college that's exactly
what i wanted for my professors
teach me like i'm a five-year-old
because that's how i think
so i'm gonna break down get instead of
you going and watching the
six part tutorial or paying or whatever
it's really very simple if i teach you
it
in hey i'm gonna teach you like
you are a child and you are my children
and if you're my new child meaning
you're just born
then hit subscribe and like the video
alright so this is unscripted but first
thing i'm going to say
get this out there git and github
are two different things i'm going to
talk about both of them in this video
but i'm going to start with git so let's
begin
what is git well
git is a software that comes with your
computer
and installed on your computer if you
have mac or linux
so if you have a macbook or an apple
computer you have git already
or linux computer you have you already
have git if you have windows
you have to download it so you're gonna
have to download something called git
bash you go to the website you download
it and then it's like a little terminal
window use that is git something you
need
to know yes git is something you need to
know you are not going to be
successful at programming without
knowing git everyone needs to know it
it's like one of the most basic things
it's like terminal you need to know term
you need to know a command line
you need to know git and then you need
to know how to code okay
so what is git do why do i need to know
it here we go
this is as simple as it gets simple as
it gets get
is a memory card for code

if you have a project with a bunch of
files
html css javascript
whatever programming language you want
you want just like how you have a video
game
you want to save your progress as you go
that way if you die you don't lose
all of your progress so with git
every so often you're going to enter a
command
to save your progress now this is
locally on your computer
nobody else can access this you have
this on your computer
so i'm going to go through an example
now i'm going to create a folder
get video i'm going to go into my git
video and then i'm going to make an
index.html file and an app.css file
so i made a folder and i made an html
file
and a css file now if one of these files
gets deleted
i didn't save my progress it's gone
forever
i don't know what was in the file if i
wrote a bunch of html or css
one of the files gets deleted poof oh
well
i can't do anything about that it's gone
forever but if i use
get and i save that i made these files
i could save them with the contents of
the files
and when one gets deleted i can go back
to my saved progress now to use git
you have to know a few commands there's
only a few
and it's not that hard to understand the
first one
is initializing your
folder or project with git
to do that you have to have get
downloaded and then you type
get init initialized empty git
repository
great so that's the same thing as you're
putting a memory card
into your game system because you
obviously can't save the game without
memory
so here we go now we can use git we want
to
save our progress how do we do that well
git add is what you want to save
we can save all of our progress
meaning all of our changes since the
last time we saved
or we could just save a very specific
thing
so after git add you want to put
either maybe a file that you want to
save
so i could just save index.html
but if app.css gets deleted it's gone
forever but i could just save
any changes i've made to index.html
or i can save everything so
git add space period would save
everything
that i've done since the last time i
saved i almost
never commit a specific file i
usually push changes on everything
so in 95 cases
you are going to use git add period and
commit
all of the changes that you've made okay
so now i've said what changes i'm saving
which i chose to save everything now if
we were to get technical
i have added all files to the staging
area
but that might just confuse you so don't
even think about that i've added the
files i want to commit i've added
everything
i am going to save everything now git
commit
actually commits those changes to memory
so you type git commit and then you need
to do
dash m for a message
dash m and describe the changes
describe the save this way when we look
back if we want to go back to this save
progress we know what we're going back
to so you make the message
about what you're saving makes sense so
i'm going to say add
html and css file

two files changed you see that i created
two files
it got saved that progress got saved
now if i delete my html file

and i add a
javascript file well now i've made some
more changes
and i could save my game again so now we
only have
app.js and app.css so let's do it again
save all my changes git commit dash m
delete html and add js

so i've saved my progress twice now
what we've gone over so far is how to
add the files you want to save
and then commit with the message to
you know save the progress of the
message
and get in it to you know start it up
now
if we type git log we can look
at our saved the times we saved
look at this so this is the first time
we saved
it it's a log get log it's a log of all
of your
saved changes add html and css

just gives you the time gives you the
date fantastic and then it gives you
this little hash code used to go back to
it
and then look at this there's our second
one time and date
with the hash code now if i want to go
back
to my previous progress with the html
and the css
where we saved i can copy this
like hash code thingy majig
and then look at this get checkout to
check out that commit
let's see where we're at
oh we're back to our
first saved progress
now here's the tricky part is that when
we go back in time
we're in a different branch
so so now timelines
are getting messed up and we're in a
time machine oh god dude maybe
maybe i shouldn't go with the time
machine analogy
i want to keep this i want to keep this
organized and i don't want to
give too much to you to confuse you now
what is github
now what is git hub well github
is a website
and it's the same thing as bitbucket and
it's the same thing as git lab
they are websites where i just
put the stuff that's on my computer all
my saved progress is on my computer
and i put it all on the internet
so that other people can download my
code
and then go through all my saved
progress they could go back and forth
they could jump through time loops and
go back to my save progress and look
through all my code
and do whatever the hell they want to do
so how do you get your code onto github
well you make a github
profile and then you make a repository
repository means folder
folder means repository same thing so
you're on your thing you go to
repositories on your profile
you hit new you hit new repository you
type the name of it
mine was get video description you could
have a public or private whatever
so now once you do that it gives you
instructions
to hook this up to your folder on your
computer
my folder is on my computer i want it on
the website
it tells me how to do that it gives you
specific instructions
it says get remote add origin
this is a command to just hook it up to
the website
so let's just do that alright ready boom
okay i added the origin
and now this is called a push so you
have your saved
commits you save progress and then you
push it you push to the website

okay and now we go to the website
and there is our code people ladies and
gentlemen
there is our code the css the js
and then the two commits that we can
look through
here's the first one with the html css
here's the second one now someone else
can go to my profile and see this and
they can download it onto theirs
and that's why github is something you
have to know
so you can work with others on projects
from different areas in the world
because whenever i save my progress i
push it up to github
and whenever they want to see what i'm
doing they go to my github
and they can just pull my code down or
they can just look at it on my profile
now do i want to go into branches right
now no
i don't this video's already been long
enough but i will
now there's these things called branches
so the by default all the code is on
a master branch don't overthink this
i know you're overthinking that that
just means that's regular
that's just regular that's just you
coding you're saving your changes they
get saved to the master memory
but someone can go off like in a video
game they
could trail off your game and then
you know when you play a video game and
then you do something and it's on your
friend's account
but you don't want to save onto their
account because they still might want to
play what you just did
so you save it into a new file so that's
a different branch
someone could download my code make
changes
and they do it on a different branch so
if we go back to our folder
and i type git checkout dash b that's
going to make a new
branch and i'm going to call it new
branch you put the name of the branch
you want to make
so now i have a new branch open and
there's a master one still but now i
have new branch and i can
make changes and it won't affect
the main game saving the main code
getting saved
it will just be my own branch trailing
off of that code
so i'm going to add a python file
app.pi and i'm going to
commit i'm going to do git add
everything add all my changes
git commit add python file
and now if i do a git log you can see i
got my three commits
and this but this is for my new branch
i'm on new branch here but this stuff is
from
master now the cool part about branches

is that i can merge my
changes on new branch into master if i
want to
or i cannot do that if i don't want to
so if i want to merge all of if i change
like 50 things on my new branch
i can push them all into the main one if
i feel like it
and if i don't want to then fine i don't
i could delete the branch i could do
whatever i want it's
irrelevant until it goes into master so
the point of branches
is so that other people can download
your project
they can go and make changes on a
separate branch
and then they could come to you and be
like dude i made all these changes i
didn't want to mess up what you were
doing
but hey look at these if you like them
merge them into what you are doing
and then i can so what they would do on
github
is they would say hey let's push origin
new branch you could push the new branch
up to github
oh look at that there's two branches on
github now one of them is new branch
one of them is master so if someone
wanted to say hey dude check out my
progress
they could do what's called a poll
request
and whoever owns the repository is gonna
get that and look it over and say hey
these are good or not
so you could say hey dude i changed
some stuff check it out and then you
create it
and then whoever owns the project might
be like oh this guy wanted to change
some stuff
let's see what he changed oh they looked
he added a python file maybe i want that
so that looks pretty good good job dude
you made some good changes
and then you merge it into the master
and then you confirm the merge
and look at that dude now it's merged
into the master
and you know dude it's got the the
commits
from the new branch they got pulled into
the freaking
master branch so now everything is in
the main area
because the guy liked the new branch now
one thing that's important is you always
want your local computer
synced up to github you want these
connected
because it could get out of whack you
need these to be at the same spot
so when there's changes on github that
you don't have on your computer
you want to pull those changes down
to your computer you push when you have
changes that github doesn't have
you push them up to github when github
has changes that you don't have
you pull them down from github
so i will do git pull origin master
and now i pulled down those changes that
python
merging that went on up there i got them
now on my computer
and we could check that out we got the
merge we got the python file
and everything is now on our local
computer now for rebasing
i do need to get a little more technical
with this
and i think i might make a future video
specifically about get rebase
but these are the basics and you can
probably get by
on just these and maybe pick up rebasing
on your own
i don't want to over complicate or make
you overthink
these are the basics this is all you
need to get started using git
and github you don't even need to get
into branches really because you might
not even be working with those right now
just pushing your code up pulling your
code down
making the changes the save changes
when there's stuff on the github that
you don't have
pull it when there's stuff on your
computer github doesn't have
push it you do not need github to use
git
and you you probably do need to get to
use github but
you don't need a github if you just want
to save your changes
but you need a github probably when you
want to collaborate with other people
in different places and you'll probably
need it for like every project
ever now some parting words about github
that you might be interested in
people will judge me because i don't
have all these green squares
so if you want to set up some kind of
auto commit
thing you get a green square if you push
code to github every day
so people like to code every day and
have all these squares look green
and sometimes they don't push anything
useful
they might specifically change or add a
comment
just so that they have a green square on
github
these are people called clout chasers
specifically github clout chasers and uh
they don't
make impactful contributions to projects
and they specifically want green squares
to flex on other developers
you can be one of them or you can let it
go
and just move through and
actually you know do real things with
your life
so that is it for this video i hope i
made this very easy for you to
understand
and i'm going to put a black screen at
the end
with all the commands we went over and
there's only a few
and it's pretty straightforward so that
is why this video is the best get
tutorial out there
please like and subscribe to show me
support
thanks for watching and i'll see you in
the next video
turn this into an informative blog article by only using the information provided","Title: A Simple Guide to Git and GitHub for BeginnersIntroductionGit and GitHub are essential tools for developers to manage code and collaborate with others. This guide aims to break down the concepts of Git and GitHub in simple terms, avoiding unnecessary complexities, and focusing on the basics. Let's get started with an easy-to-understand explanation.What is Git?Git is a software installed on your computer that acts like a memory card for code. When working on a project with various files (e.g., HTML, CSS, JavaScript), Git allows you to save your progress periodically. This way, if something gets deleted or goes wrong, you can easily revert to a previous version.The basic Git commands you need to know:Initializing a Git repository:
To start using Git in your project folder, run the command git init.Saving your changes:
Use git add . to add all changes or git add filename to add specific files you want to save.Committing changes:
After adding changes, commit them using git commit -m ""your message"". This message helps you identify the changes later.Viewing commit history:
Use git log to see a log of your saved changes along with their timestamps.What is GitHub?GitHub is a website where you can store your Git repositories online. It allows you to share your code with others, collaborate on projects, and track changes easily.To use GitHub:Create a GitHub profile.Create a new repository by following the instructions on the website.Connect your local project folder to GitHub using the command git remote add origin <repository_url>.Push your local commits to GitHub using git push origin master.Collaborating on GitHub:Branches:
Branches allow you to work on separate versions of your code without affecting the main project. Use git checkout -b branch_name to create a new branch.Merging:
Once you have made changes on a branch and want to incorporate them into the main project, you can merge the branch using a pull request.Pulling changes:
If someone else made changes on GitHub, use git pull origin master to get the latest updates to your local repository.ConclusionUnderstanding Git and GitHub is crucial for developers, as it helps with version control and collaboration. Git serves as a local memory card for your code, while GitHub allows you to share your work with others and contribute to open-source projects. By following these simple commands and principles, you'll be well-equipped to manage your code effectively. Remember, practice is key to mastering these tools, so don't hesitate to start using Git and GitHub for your projects. Happy coding!"
"feature: add script to set up new posts | 00, 13","Hello! Below I will share a template for a markdown file. Can you please write a CLI script that takes a string as an argument and creates a new folder with this template in it, please?

---
title: 
date: 
description:
---

## In Summary (tl;dr)

---","Hello! Sure, I can help you create a CLI script to achieve that. Below is a Python script that takes a string as an argument and creates a new folder with the provided template in it. Save the following code in a file named create_markdown.py:[CODE_BLOCK_0]To use this script, open a terminal or command prompt, navigate to the directory where you saved create_markdown.py, and run the script with the desired title as an argument. For example:[CODE_BLOCK_1]"
"Update index.html | 00, 104","Getting this error in the browser
caught SyntaxError: Unexpected token 'export' - game.js: 1


game.js
export default class Game {
    constructor() {
        this.user = this.getUser();
        this.initialize();
    }

    startPlaying() {
        var rikishi = document.querySelector('#rikishi').value;
        var picks = this.getPicks();
        var message = ""You selected: "" + rikishi + ""\nPrevious Picks: "" + JSON.stringify(picks);
        this.updatePicks(rikishi); // Update the picks with the new selection
        return message;
    }

    getUser() {
        // get user from local storage
        var user = localStorage.getItem('user');
        if (!user) {
            user = 'admin';
            localStorage.setItem('user', user);
        }
        return user;
    }

    getPicks() {
        var picks = JSON.parse(localStorage.getItem(this.user));
        if (!picks) {
            picks = {};
        }
        return picks;
    }

    updatePicks(rikishi) {
        var picks = this.getPicks();
        var currentContest = new Date().getMonth();
        if ([0, 2, 4, 6, 8, 10].includes(currentContest)) {
            var contestName = new Date().toLocaleString('default', { month: 'long' }) + ' ' + new Date().getFullYear();
            picks[contestName] = rikishi;
            localStorage.setItem(this.user, JSON.stringify(picks));
        }
    }

    switchUser() {
        var newUser = document.querySelector('#userSwitch').value;
        localStorage.setItem('user', newUser);
        document.querySelector('#user').textContent = 'Current user: ' + newUser;
        this.user = newUser;
    }

    backfillResults() {
        var contestName = document.querySelector('#backfillContest').value;
        var rikishi = document.querySelector('#backfillRikishi').value;
        var picks = this.getPicks();
        picks[contestName] = rikishi;
        localStorage.setItem(this.user, JSON.stringify(picks));
    }

    initialize() {
        var userElement = document.querySelector('#user');
        if (userElement) {
            userElement.textContent = 'Current user: ' + this.user;
        }
    }
}

function initGame() {
  const game = new Game();

  document.querySelector(""#startPlayingButton"").addEventListener('click', () => game.startPlaying());
  document.querySelector(""#switchUserButton"").addEventListener('click', () => game.switchUser());
  document.querySelector(""#backfillResultsButton"").addEventListener('click', () => game.backfillResults());
}

if (typeof window !== 'undefined') {
    window.onload = initGame;
}","It appears that you're using an ES6 export statement in your game.js file, and the environment you're running this script in doesn't support ES6 modules natively. This is why the SyntaxError: Unexpected token 'export' error is occurring.There are several ways to resolve this issue:Browsers that support ES6 modules: If you're running your script in a browser that supports ES6 modules (most modern browsers do), you should include your script with type ""module"" in your HTML file like this:[CODE_BLOCK_0]Then, in your other scripts or HTML files where you want to use the Game class, import it as follows:[CODE_BLOCK_1]Babel: If you're targeting browsers that don't support ES6 modules, you'll need to transpile your ES6 code to ES5 using a tool like Babel.Bundler Tools: If you're using a bundler like Webpack or Rollup, you can configure them to resolve these modules and package them in a format that can be consumed by the browser.If you choose to use Babel or a bundler, you will typically set up a build process that transpiles your code whenever you make changes, so you always have an up-to-date version of your script that's compatible with your target environments."
"Add code from ChatGPT | 12, 20",Should I ever source a script to execute it from within another script as opposed to just using ./script.sh?,"Whether you should source a script (source script.sh or . script.sh) or execute it (./script.sh) depends on what you want to achieve.Sourcing a script (source script.sh or . script.sh): This reads and executes commands from the filename argument in the current shell context. If the script sets environmental variables or changes the current directory, these changes will be reflected in the shell that sourced the script. This is often used for loading environment variables or shell configuration from a script.Executing a script (./script.sh): This runs the script in a new shell process. Any environmental variables set or directory changes made in the script will not affect the calling shell. This is the usual way to run scripts that perform a series of commands and don't need to modify the environment of the calling shell.So, if you want the script to modify the environment of the calling script (for example, setting environment variables), use source. If you want the script to perform actions (like processing data) and its environment changes shouldn't affect the calling script, use ./.Remember that scripts need to have execute permissions (chmod +x script.sh) to be run with ./. Sourcing a script with source or . doesn't require execute permissions, as it's read and executed by the current shell."
"feature: add script to set up new posts | 01, 13",Can we do this as a pure bash script?,"Yes, we can create a pure Bash script to achieve the same functionality. Below is the Bash script that takes a string as an argument and creates a new folder with the provided template in it. Save the following code in a file named create_markdown.sh:[CODE_BLOCK_0]To use this Bash script, open a terminal or command prompt, navigate to the directory where you saved create_markdown.sh, and make the script executable using the following command:[CODE_BLOCK_1]Then, you can run the script with the desired title as an argument. For example:[CODE_BLOCK_2]The script will create a new folder with the title in lowercase and underscores as spaces and generate a markdown file inside the folder with the provided template."
"Add code from ChatGPT | 14, 20",What then is the purpose of the export keyword?,"The export keyword in a shell script or terminal session is used to make a variable available to subprocesses of the shell where the export command is run. This means that the exported variable can be accessed by any scripts or programs that are run from the same shell after the variable is exported.For example, if you run the following commands in a shell:[CODE_BLOCK_0]Then script.sh will be able to access the value of VAR:[CODE_BLOCK_1]This script would print ""Hello, world!"".However, export does not make the variable permanently available in different terminal sessions or in parent processes. It also does not make the variable available to scripts that are run in their own shell (i.e., scripts that are not sourced).In the context of your previous question, sourcing a script allows all variables (not just those marked with export) to be used in the calling script. But those variables will not be available to other scripts that the calling script runs, unless those scripts are also sourced. To make variables available to scripts that are run (not sourced) from the calling script, you would need to export those variables."
"tsh: Implement puttyconfig command to add saved PuTTY sessions to Windows registry | 00, 154","This is a regex in Go, what is it doing?
""^(([a-zA-Z0-9]|[a-zA-Z0-9][a-zA-Z0-9-]*[a-zA-Z0-9]).)*([A-Za-z0-9]|[A-Za-z0-9][A-Za-z0-9-]*[A-Za-z0-9])$""","This regular expression (regex) is used to match a string that adheres to the format of a DNS hostname (not including the trailing dot), which may also include subdomains. Here's a more detailed breakdown:The ^ character marks the start of the line.(([a-zA-Z0-9]|[a-zA-Z0-9][a-zA-Z0-9-]*[a-zA-Z0-9]).)* : This is the part of the regex that matches any subdomains. It's made up of a couple of parts:[a-zA-Z0-9] matches any single alphanumeric character.[a-zA-Z0-9][a-zA-Z0-9-]*[a-zA-Z0-9] matches an alphanumeric character, followed by any number of alphanumeric characters or dashes, and ends with an alphanumeric character. This pattern ensures that if a dash is used, it must be surrounded by alphanumeric characters (which is a requirement in domain names).The . at the end of this section is there to match the dot that separates subdomains.The outermost () encloses this whole pattern, and the * at the end allows for zero or more of this pattern.([A-Za-z0-9]|[A-Za-z0-9][A-Za-z0-9-]*[A-Za-z0-9]) : This part matches the actual domain name (which follows the same pattern as the subdomains).The $ character marks the end of the line.So, this regular expression is matching DNS hostnames like ""example.com"", ""sub.example.com"", or even ""a.b.c.example.com"". It doesn't allow for trailing dots, leading or trailing dashes, or multiple consecutive dots."
"Github Actions とpre-commitにpoetry exportを適用 | 03, 138",ユーザーに追加の手順を要求しない方法を教えてください。,ユーザーに追加の手順を要求せずに、異なる環境で動作するスクリプトを作成するための一つの方法は、プラットフォームに依存しないプログラミング言語を使用することです。しかし、それでもランタイムが必要な言語（Python、Node.jsなど）は問題となります。そのため、一つの解決策は、プラットフォームに依存しない、かつランタイムが不要な言語でスクリプトを書くことです。そのような言語の一つがGo言語です。Goはクロスコンパイルが可能で、一度コンパイルされたバイナリはランタイムなしで動作します。つまり、Goで書かれたプログラムは、それがコンパイルされたプラットフォーム（Windows、Linux、Macなど）で直接実行することができます。以下に、Goで書かれたpre-commitフックの例を示します：[CODE_BLOCK_0]このスクリプトはGoのテストを実行し、テストが失敗した場合はエラーメッセージを出力して終了コード1で終了します。このスクリプトはGoで書かれていますが、go buildを使ってバイナリにコンパイルすることができます。そして、そのバイナリはGoのランタイムなしで実行することができます。ただし、このアプローチにはいくつかの欠点があります。第一に、スクリプトをGoで書く必要があります。第二に、バイナリは各プラットフォームごとにコンパイルする必要があります。第三に、バイナリはソースコードと比べて大きなサイズになる可能性があります。
"Add code from ChatGPT | 11, 20","If I have the following script

echo ""Downloading images from SmugMug by album id...""
ALBUM_ID=$1
ALBUM_NAME=$2

echo ""Getting the directory of the script...""
SCRIPT_DIR=$( cd -- ""$( dirname -- ""${BASH_SOURCE[0]}"" )"" &> /dev/null && pwd )
ALBUM_DIR=""${SCRIPT_DIR}/images/${ALBUM_NAME}""
mkdir -p ""${ALBUM_DIR}""
pushd ""${ALBUM_DIR}""

echo ""Loading environment variables...""
set -o allexport
source .env || true
source .config
set +o allexportecho ""Downloading images from SmugMug by album id...""
ALBUM_ID=$1
ALBUM_NAME=$2

echo ""Getting the directory of the script...""
SCRIPT_DIR=$( cd -- ""$( dirname -- ""${BASH_SOURCE[0]}"" )"" &> /dev/null && pwd )
ALBUM_DIR=""${SCRIPT_DIR}/images/${ALBUM_NAME}""
mkdir -p ""${ALBUM_DIR}""
pushd ""${ALBUM_DIR}""

echo ""Loading environment variables...""
set -o allexport
source .env || true
source .config
set +o allexport

And I also define ALBUM_NAME in the .config file, is the value in $2 or from the .config file used?","If you have ALBUM_NAME=$2 before source .config in your script, and ALBUM_NAME is also defined in the .config file, the value of ALBUM_NAME from the .config file will overwrite the value set by ALBUM_NAME=$2 in the script.This is because when you source a file in bash, the commands in the file are executed in the current shell context. This means that any variables set or modified in the sourced file will affect the current shell environment.So in your script, ALBUM_NAME is first set to the value of $2, and then it's potentially overwritten when you source the .config file. If you want the value from $2 to take precedence, you could check if it's set and non-empty before sourcing .config:[CODE_BLOCK_0]This line will set ALBUM_NAME to its current value if it's set and non-empty, otherwise it will set ALBUM_NAME to $2. You would put this line after source .config."
"chore(CI): disable prettier check on pull requests | 00, 123","How to program a GitHub bot that reacts to ""/format"" messages on a PR by checking out the PR branch, running `prettier -w` and committing and pushing the changes?","To program a GitHub bot that reacts to ""/format"" messages on a Pull Request (PR) and performs the specified actions, you can follow these steps:Set up a GitHub App:Go to the GitHub Developer settings and create a new GitHub App.Specify the necessary details for your app, such as the name, description, and homepage URL.Configure the app permissions to have access to the repositories where you want the bot to operate.Generate a private key for your GitHub App.Create a new repository for your bot code:Initialize a new Git repository on your local machine.Create a new directory for your bot code and navigate to it.Initialize the directory as a new Git repository using git init.Create a new file, e.g., bot.js, and open it in your preferred code editor.Install the required dependencies:Initialize a new Node.js project using npm init.Install the probot framework, which provides tools and utilities for building GitHub Apps:[CODE_BLOCK_0]Implement the bot logic:In the bot.js file, import the necessary modules and create a new Probot app:[CODE_BLOCK_1]Create an event listener that triggers when a comment is created on a PR:[CODE_BLOCK_2]Start the Probot app:[CODE_BLOCK_3]Set up the bot on GitHub:Commit and push your code to the repository you created for your bot.Deploy your bot code to a server or use a cloud-based solution.Register your bot as a GitHub App by providing the necessary details.Install the bot app on the repositories where you want it to operate.Once the bot is installed on the repositories, it will listen for new comments on PRs. When a comment with the ""/format"" message is created, the"
"Github Actions とpre-commitにpoetry exportを適用 | 00, 138",pre-commitでbashスクリプトを実行するようにしたところ、windowsには環境がなくて実行できないことがわかりました。どの環境でもだいたい動くようにするにはどうすればよいでしょうか。,pre-commitフックでbashスクリプトを実行すると、そのスクリプトはGitがインストールされているすべての環境で動作する必要があります。Windowsでは、デフォルトではbashが利用できないため、問題が発生します。この問題を解決するための一般的なアプローチは以下の通りです：スクリプトをPythonやNode.jsなど、複数のプラットフォームでサポートされている言語に書き換える：これにより、スクリプトはWindows、Linux、Macなど、さまざまな環境で動作します。ただし、このアプローチを使用するには、その言語のランタイムがインストールされていることが必要です。Windowsでbashを利用可能にする：Windowsユーザーに対して、Git Bash、Cygwin、Windows Subsystem for Linux（WSL）などのツールをインストールするように指示することができます。これらのツールはWindowsでbashを利用可能にします。ただし、これはユーザーに追加の手順を要求することになります。プラットフォームに依存しないシェルスクリプトを使用する：シェルスクリプトはbashとは異なり、Windowsでもネイティブに動作します。ただし、bashと比較して機能が限定されているため、スクリプトの複雑さによってはこのアプローチが適用できない場合もあります。これらのアプローチのどれが最適かは、具体的な要件と制約によります。例えば、スクリプトが非常に複雑である場合、PythonやNode.jsに書き換えることが最善の選択となるかもしれません。一方、スクリプトが比較的単純である場合、プラットフォームに依存しないシェルスクリプトに書き換えることが適切かもしれません。
"Add code from ChatGPT | 05, 20","I never want any downtime which would cause the images to not display. Will this script continue to loop over the same images within a day, but get the new images when the arrive the next day? Is there anything I can do to make the script resilient so that it restarts automatically if the system restarts or if the script crashes?","The script provided above will not be able to run continuously while updating the images and tags. This is because of the sleep 86400 command which makes the script wait for 24 hours before it runs again.If you want to update the images and tags every 24 hours while keeping the slideshow running continuously, you can run the image updating part of the script as a separate cron job, and run the feh slideshow command in its own infinite loop.Here's how you can divide the tasks:1. Image updating script (to be run as a cron job):[CODE_BLOCK_0]You can add this script to your crontab to run every 24 hours. Here's an example of a crontab entry to run this script at midnight every day:[CODE_BLOCK_1]2. Slideshow script (to be run in its own infinite loop):[CODE_BLOCK_2]For resilience, you could use a process supervisor such as systemd, supervisor, or upstart to automatically restart the slideshow script if it crashes or if the system reboots. The exact method will depend on your system's configuration and your personal preferences. If you are using systemd, you could create a service file for the slideshow script like so:[CODE_BLOCK_3]You could then start and enable the service with these commands:[CODE_BLOCK_4]With this configuration, the slideshow script should start running immediately and continue running even after system reboots or script crashes. The images and tags will be updated every 24 hours by the cron job."
"Github connector (initial full sync, issues only) | 00, 98","I have the following code:
```
export function getProviderLogoPathForDataSource(
  ds: DataSourceType
): string | null {
  const provider = ds.connectorProvider;

  if (!provider) {
    return null;
  }

  switch (provider) {
    case ""notion"":
      return `/static/notion_32x32.png`;

    case ""slack"":
      return `/static/slack_32x32.png`;

    case ""github"":
      return `/static/github_black_32x32.png`;

    default:
      // eslint-disable-next-line @typescript-eslint/no-unused-vars
      ((_provider: never) => {
        // cannot happen
        // this is to make sure we handle all cases
      })(provider);
      return null;
  }
}
```

I use this `never` case to make sure all enum values are handled. Is there a more idiomatic way to do this ?","The way you are handling this is generally correct and idiomatic. The never type is used to ensure that all cases are handled and that new cases aren't forgotten. The technique is called Exhaustiveness checking in TypeScript.However, instead of using an inline arrow function, you could use a helper function to assert exhaustiveness. This would improve readability and remove the necessity for eslint disabling:[CODE_BLOCK_0]In the assertNever function, we are throwing an error if an unexpected value is encountered. This could be useful during development because it would crash your application at the source of the problem if you forget to add a case when extending your provider. Of course, the thrown error would be a problem in a production application, so you need to make sure that your switch is exhaustive during testing and before deployment."
